date,appliances,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,wind_speed,visibility,tdew_point,weekstatus,day_of_week,hour,hour_category,energy_consuption
5/24/2016 2:00,60,0,24.39,44.79,22.00,46.79,25.89,42.40,23.89,42.90,23.39,53.25,10.89,32.73,23.39,38.29,24.63,47.83,22.93,46.79,10.80,759.70,86.00,5.00,29.00,8.50,Weekday,Tuesday,2,Morning,60
5/24/2016 2:10,50,0,24.32,44.79,21.93,46.79,25.89,42.33,23.89,42.90,23.39,53.12,10.89,33.93,23.39,38.24,24.63,47.83,22.93,46.86,10.77,759.68,86.00,4.83,28.50,8.48,Weekday,Tuesday,2,Morning,50
5/24/2016 2:30,50,0,24.29,44.79,21.89,46.79,25.89,42.33,23.82,42.73,23.39,52.82,10.83,34.86,23.39,38.24,24.60,47.73,22.89,47.00,10.70,759.65,86.00,4.50,27.50,8.45,Weekday,Tuesday,2,Morning,50
5/24/2016 3:30,50,0,24.20,44.70,21.76,46.79,25.92,42.33,23.70,42.70,23.29,52.25,10.69,35.76,23.33,38.20,24.53,47.23,22.93,47.50,10.45,759.65,86.00,3.50,26.00,8.25,Weekday,Tuesday,3,Morning,50
5/24/2016 3:40,60,0,24.20,44.70,21.70,46.79,25.89,42.20,23.70,42.70,23.29,52.14,10.69,36.19,23.33,38.20,24.57,47.16,22.89,47.53,10.40,759.67,86.00,3.33,26.00,8.20,Weekday,Tuesday,3,Morning,60
5/24/2016 4:30,60,0,24.00,44.63,21.63,46.79,25.89,42.16,23.63,42.63,23.20,51.63,10.60,37.43,23.29,38.20,24.50,46.79,23.00,47.59,10.30,759.65,85.00,3.00,33.00,7.85,Weekday,Tuesday,4,Morning,60
5/24/2016 5:00,90,0,24.00,44.63,21.60,46.79,25.89,42.09,23.60,42.59,23.20,51.41,10.60,37.60,23.29,38.20,24.50,46.56,23.00,47.79,10.30,759.60,84.00,3.00,40.00,7.60,Weekday,Tuesday,5,Morning,90
5/24/2016 5:10,50,0,24.00,44.80,21.60,46.93,25.89,42.06,23.60,42.59,23.20,51.28,10.60,36.77,23.29,38.20,24.50,46.43,23.00,47.87,10.27,759.60,84.17,3.00,40.00,7.60,Weekday,Tuesday,5,Morning,50
5/24/2016 5:20,40,0,24.00,45.06,21.60,47.40,25.82,41.80,23.60,42.66,23.20,50.59,10.60,36.17,23.29,38.20,24.50,46.34,23.00,47.90,10.23,759.60,84.33,3.00,40.00,7.60,Weekday,Tuesday,5,Morning,40
5/24/2016 5:30,60,0,24.00,45.03,21.60,47.73,25.70,41.49,23.60,42.79,23.20,49.78,10.60,35.66,23.29,38.20,24.46,46.22,23.00,47.90,10.20,759.60,84.50,3.00,40.00,7.60,Weekday,Tuesday,5,Morning,60
5/24/2016 6:10,70,0,24.00,45.13,21.60,47.97,25.46,41.09,23.53,43.00,23.20,50.13,10.73,32.63,23.20,38.00,24.32,46.13,23.00,47.59,10.10,759.60,84.67,3.17,40.00,7.55,Weekday,Tuesday,6,Morning,70
5/24/2016 6:20,70,0,24.00,45.20,21.60,47.90,25.39,41.03,23.53,43.00,23.16,50.25,10.80,32.09,23.20,38.00,24.39,46.20,23.00,47.53,10.10,759.60,84.33,3.33,40.00,7.50,Weekday,Tuesday,6,Morning,70
5/24/2016 6:40,80,0,24.00,44.90,21.67,47.79,25.32,41.20,23.50,42.96,23.13,50.40,10.92,30.55,23.20,37.90,24.29,46.26,23.00,47.40,10.10,759.60,83.67,3.67,40.00,7.40,Weekday,Tuesday,6,Morning,80
5/24/2016 7:00,90,0,24.00,44.16,21.60,47.16,25.20,40.76,23.39,42.40,23.16,50.40,11.03,28.66,23.20,37.90,24.29,46.33,23.00,47.13,10.10,759.60,83.00,4.00,40.00,7.30,Weekday,Tuesday,7,Morning,90
5/24/2016 8:30,50,0,24.07,43.59,21.89,46.20,25.10,40.59,23.50,42.73,23.10,50.00,11.96,20.63,23.20,37.70,24.29,46.43,22.89,45.13,10.40,759.50,81.00,4.00,40.00,7.25,Weekday,Tuesday,8,Morning,50
5/24/2016 9:50,50,0,24.10,43.40,22.07,45.79,24.89,40.26,23.50,42.20,23.10,49.50,12.37,16.22,23.20,37.47,24.29,47.50,22.79,43.93,10.58,759.40,82.00,4.00,40.00,7.58,Weekday,Tuesday,9,Afternoon,50
5/24/2016 10:10,60,0,24.13,43.22,22.10,45.63,24.89,40.48,23.39,42.00,23.10,49.40,12.80,14.89,23.20,37.22,24.39,47.63,22.82,43.60,10.62,759.42,81.67,4.00,40.00,7.55,Weekday,Tuesday,10,Afternoon,60
5/24/2016 11:10,100,0,24.00,40.70,22.36,42.07,25.00,39.00,23.39,41.23,23.50,75.60,14.03,6.59,23.10,36.16,24.32,45.93,22.79,41.10,10.87,759.52,79.17,3.83,38.17,7.30,Weekday,Tuesday,11,Afternoon,100
5/24/2016 11:50,100,0,24.00,40.70,22.60,41.36,25.10,39.09,23.50,41.66,23.39,60.17,14.86,3.76,23.10,35.76,24.63,44.53,22.79,40.22,11.53,759.58,75.83,3.17,30.83,7.30,Weekday,Tuesday,11,Afternoon,100
5/24/2016 12:10,180,0,24.00,40.79,22.76,41.20,25.10,39.13,23.60,41.66,23.39,58.17,15.09,1.40,23.10,35.56,24.79,43.63,22.79,39.86,11.88,759.53,74.00,3.17,30.83,7.27,Weekday,Tuesday,12,Afternoon,180
5/24/2016 12:50,100,0,24.10,41.20,23.23,40.56,25.20,39.13,23.63,41.00,23.32,53.30,16.40,1.00,23.13,35.20,24.70,42.05,22.75,39.42,12.62,759.27,70.00,3.83,38.17,7.13,Weekday,Tuesday,12,Afternoon,100
5/24/2016 13:00,110,0,24.10,41.20,23.36,40.50,25.20,39.20,23.70,40.93,23.29,52.34,16.70,1.00,23.20,35.20,24.64,41.81,22.70,39.40,12.80,759.20,69.00,4.00,40.00,7.10,Weekday,Tuesday,13,Afternoon,110
5/24/2016 13:10,100,0,24.13,41.20,23.43,40.29,25.20,39.20,23.70,40.83,23.29,52.79,16.82,1.00,23.20,35.20,24.60,41.55,22.76,39.36,12.93,759.15,69.17,4.17,38.17,7.28,Weekday,Tuesday,13,Afternoon,100
5/24/2016 13:40,140,0,24.23,41.03,23.60,39.83,25.20,39.20,23.70,41.09,23.29,51.24,16.63,1.00,23.23,35.00,24.60,41.13,22.70,39.13,13.33,759.00,69.67,4.67,32.67,7.83,Weekday,Tuesday,13,Afternoon,140
5/24/2016 15:10,140,0,24.43,39.19,23.93,37.07,25.29,38.89,24.00,40.44,23.20,47.08,16.65,1.00,23.50,34.50,24.50,38.74,22.70,38.59,14.45,758.75,66.67,4.83,38.00,8.18,Weekday,Tuesday,15,Afternoon,140
5/24/2016 15:50,130,20,24.36,38.13,23.86,36.56,25.29,38.50,23.96,40.83,23.24,46.34,17.03,1.00,23.50,34.29,24.50,38.61,22.73,38.40,14.25,758.55,65.33,4.17,30.00,7.72,Weekday,Tuesday,15,Afternoon,150
5/24/2016 16:00,140,20,24.36,38.26,23.89,36.59,25.29,38.50,24.03,41.16,23.20,46.00,17.10,1.00,23.50,34.29,24.50,38.66,22.70,38.40,14.20,758.50,65.00,4.00,28.00,7.60,Weekday,Tuesday,16,Afternoon,160
5/24/2016 16:40,140,20,24.39,39.09,23.89,37.20,25.20,37.86,24.20,40.43,23.20,45.20,16.89,1.00,23.53,34.09,24.50,38.54,22.70,38.20,14.00,758.43,66.33,4.00,36.00,7.73,Weekday,Tuesday,16,Afternoon,160
5/24/2016 17:50,480,20,24.60,40.39,23.89,37.83,25.26,37.70,24.36,39.99,23.60,44.63,16.00,1.00,23.50,34.00,24.50,38.59,22.70,38.09,14.15,758.15,66.17,4.83,40.00,7.80,Weekday,Tuesday,17,Night,500
5/24/2016 18:00,260,10,24.53,40.47,23.79,37.73,25.20,37.76,24.29,39.33,23.56,44.59,15.63,1.00,23.50,33.93,24.50,38.59,22.70,38.09,14.20,758.10,66.00,5.00,40.00,7.80,Weekday,Tuesday,18,Night,270
5/24/2016 18:20,110,0,24.70,41.73,23.79,39.10,25.29,37.90,24.29,39.70,23.71,44.44,15.53,1.00,23.53,33.93,24.50,38.76,22.70,38.00,13.90,758.07,65.67,5.33,36.33,7.50,Weekday,Tuesday,18,Night,110
5/24/2016 18:50,120,0,24.79,41.47,23.70,39.20,25.39,38.09,24.29,39.96,23.79,44.16,15.00,1.00,23.50,33.90,24.75,40.68,22.67,37.56,13.45,758.02,65.17,5.83,30.83,7.05,Weekday,Tuesday,18,Night,120
5/24/2016 20:30,110,0,24.70,40.73,23.20,39.63,25.29,38.66,24.29,40.22,23.66,53.44,12.20,6.10,23.39,33.59,24.89,42.33,22.43,36.93,11.85,757.95,71.00,5.50,28.50,6.65,Weekday,Tuesday,20,Night,110
5/24/2016 21:10,90,0,24.60,40.53,22.96,40.03,25.17,38.79,24.13,39.66,22.95,44.50,10.89,12.80,23.29,33.59,25.10,44.49,22.39,36.70,11.13,758.10,71.00,5.00,29.00,5.97,Weekday,Tuesday,21,Night,90
5/24/2016 21:20,80,0,24.60,40.40,22.89,40.09,25.13,38.70,24.12,39.57,22.81,43.61,10.89,14.33,23.29,33.83,25.10,45.11,22.39,36.77,10.97,758.10,71.00,5.00,29.00,5.83,Weekday,Tuesday,21,Night,80
5/24/2016 22:30,60,20,24.50,40.09,22.39,40.76,25.20,38.90,24.29,40.70,22.24,39.54,9.60,18.46,23.29,34.59,24.97,46.01,22.50,38.76,10.00,758.10,75.00,4.00,29.00,5.75,Weekday,Tuesday,22,Night,80
5/24/2016 22:50,50,20,24.43,40.03,22.29,41.06,25.20,38.97,24.29,40.79,22.10,39.17,9.50,19.73,23.20,34.66,24.83,45.77,22.50,39.06,9.80,758.10,77.67,3.33,29.00,6.05,Weekday,Tuesday,22,Night,70
5/24/2016 23:20,60,0,24.36,40.33,22.17,41.33,25.20,39.06,24.39,40.86,21.87,38.70,9.35,21.35,23.20,34.79,24.79,46.09,22.50,39.52,9.57,758.13,79.67,2.33,29.00,6.17,Weekday,Tuesday,23,Night,60
5/24/2016 23:50,60,0,24.26,40.36,22.00,41.56,25.29,39.33,24.29,40.53,21.71,38.71,9.10,23.26,23.20,34.90,24.70,46.20,22.50,40.46,9.37,758.18,80.67,1.33,29.00,6.12,Weekday,Tuesday,23,Night,60
5/25/2016 0:00,60,0,24.26,40.36,21.96,41.70,25.29,39.40,24.20,40.36,21.68,38.77,9.06,23.94,23.20,34.98,24.70,46.09,22.50,40.50,9.30,758.20,81.00,1.00,29.00,6.10,Weekday,Wednesday,0,Morning,60
5/25/2016 0:20,60,0,24.20,40.29,21.86,41.90,25.39,39.50,24.20,40.06,21.50,38.70,8.96,25.26,23.20,35.00,24.64,45.94,22.50,40.83,9.13,758.17,82.67,1.00,29.00,6.23,Weekday,Wednesday,0,Morning,60
5/25/2016 1:00,50,0,24.10,40.40,21.70,42.24,25.39,39.70,24.00,39.63,21.27,38.87,8.57,27.96,23.10,35.09,24.60,46.08,22.50,41.77,8.80,758.10,86.00,1.00,29.00,6.50,Weekday,Wednesday,1,Morning,50
5/25/2016 1:30,50,0,24.10,40.40,21.60,42.40,25.39,39.73,24.00,39.50,21.10,38.79,7.93,29.56,23.13,35.20,24.54,45.70,22.53,42.53,8.35,757.95,89.00,1.00,29.00,6.55,Weekday,Wednesday,1,Morning,50
5/25/2016 3:00,40,0,23.89,40.34,21.29,42.70,25.45,39.90,23.79,39.20,20.50,38.03,5.83,35.40,23.10,35.20,24.39,44.06,22.60,43.83,7.50,757.60,92.00,1.00,29.00,6.30,Weekday,Wednesday,3,Morning,40
5/25/2016 3:30,50,0,23.79,40.29,21.20,42.79,25.39,39.90,23.70,39.13,20.33,37.74,5.43,37.27,23.07,35.16,24.33,43.70,22.60,44.16,6.95,757.45,92.50,1.00,27.50,5.80,Weekday,Wednesday,3,Morning,50
5/25/2016 4:20,60,0,23.70,40.29,21.00,42.90,25.39,40.00,23.67,39.06,20.00,37.82,5.43,39.60,23.00,35.09,24.26,43.56,22.60,44.56,6.33,757.27,93.33,1.00,25.67,5.30,Weekday,Wednesday,4,Morning,60
5/25/2016 4:30,50,0,23.70,40.29,21.00,42.90,25.32,40.00,23.60,39.00,19.89,37.90,5.50,39.66,23.00,35.09,24.20,43.44,22.60,44.59,6.30,757.25,93.50,1.00,25.50,5.30,Weekday,Wednesday,4,Morning,50
5/25/2016 4:50,60,0,23.63,40.23,20.93,42.90,25.39,40.00,23.60,39.00,19.83,37.90,5.50,40.09,23.00,35.09,24.20,43.29,22.60,44.70,6.23,757.22,93.83,1.00,25.17,5.30,Weekday,Wednesday,4,Morning,60
5/25/2016 5:10,80,0,23.60,40.33,20.89,43.06,25.39,39.97,23.53,39.00,19.70,38.09,5.47,40.86,23.00,35.09,24.20,43.27,22.60,44.73,6.18,757.17,94.50,1.00,24.83,5.37,Weekday,Wednesday,5,Morning,80
5/25/2016 6:20,50,0,23.50,38.90,20.70,42.16,24.65,36.95,23.39,38.09,19.48,40.75,7.12,44.80,22.86,34.63,24.09,43.06,22.60,44.03,6.33,757.07,97.00,1.00,24.00,5.93,Weekday,Wednesday,6,Morning,50
5/25/2016 6:30,50,0,23.50,38.79,20.70,42.03,24.70,37.13,23.32,38.16,19.39,40.67,7.33,45.19,22.79,34.56,24.00,42.66,22.60,43.72,6.45,757.10,97.00,1.00,24.00,6.05,Weekday,Wednesday,6,Morning,50
5/25/2016 7:10,90,0,23.39,39.13,20.70,42.20,24.79,37.63,23.29,38.54,19.26,41.26,8.76,45.16,22.79,34.59,23.89,41.88,22.50,42.55,7.05,757.22,96.33,1.00,24.17,6.55,Weekday,Wednesday,7,Morning,90
5/25/2016 7:50,60,10,23.39,40.00,20.93,42.53,24.70,37.70,23.26,38.79,20.20,45.79,10.26,41.32,22.70,34.70,23.79,41.35,22.50,41.53,8.05,757.28,93.67,1.00,24.83,7.15,Weekday,Wednesday,7,Morning,70
5/25/2016 8:30,110,20,23.39,39.97,21.13,42.22,24.79,38.00,23.20,38.93,20.13,42.52,11.37,29.12,22.70,35.46,23.71,41.02,22.39,40.86,8.80,757.30,89.00,1.00,27.00,7.10,Weekday,Wednesday,8,Morning,130
5/25/2016 9:50,90,30,23.39,40.03,24.13,38.73,24.89,38.36,23.63,39.43,19.39,39.40,14.35,3.30,22.50,34.16,23.59,40.00,22.00,37.89,10.13,757.22,77.50,1.00,28.17,6.32,Weekday,Wednesday,9,Afternoon,120
5/25/2016 10:50,50,0,23.39,38.80,24.20,34.84,25.00,38.20,23.60,37.27,19.39,40.36,16.00,1.00,22.50,34.47,23.50,39.70,21.89,36.33,12.22,757.03,63.50,1.00,28.83,5.45,Weekday,Wednesday,10,Afternoon,50
5/25/2016 11:30,50,0,23.39,38.46,24.76,34.46,24.96,38.23,23.76,37.29,19.35,39.63,17.03,1.00,22.57,33.79,23.50,39.17,21.70,35.77,12.95,756.90,62.00,1.00,27.00,5.85,Weekday,Wednesday,11,Afternoon,50
5/25/2016 11:50,40,0,23.39,38.29,24.79,34.13,24.89,38.29,23.79,37.47,19.29,39.83,16.53,1.00,22.60,33.90,23.44,39.05,21.70,36.23,13.18,756.83,62.67,1.00,25.67,6.22,Weekday,Wednesday,11,Afternoon,40
5/25/2016 12:00,60,0,23.39,38.20,24.79,34.00,24.96,38.29,23.79,37.50,19.29,39.79,16.53,1.00,22.60,33.90,23.39,39.00,21.70,36.29,13.30,756.80,63.00,1.00,25.00,6.40,Weekday,Wednesday,12,Afternoon,60
5/25/2016 12:40,60,0,23.50,38.16,24.60,33.93,25.00,38.20,23.89,37.79,19.29,40.32,17.07,1.00,22.60,33.90,23.39,38.88,21.63,36.29,13.70,756.73,64.33,1.00,35.00,7.00,Weekday,Wednesday,12,Afternoon,60
5/25/2016 13:00,50,0,23.50,38.05,24.60,34.00,25.00,38.20,23.89,37.79,19.31,43.42,16.63,1.00,22.68,33.93,23.39,38.90,21.60,36.40,13.90,756.70,65.00,1.00,40.00,7.30,Weekday,Wednesday,13,Afternoon,50
5/25/2016 13:30,70,0,23.60,37.79,24.50,34.09,25.10,38.06,24.00,37.79,21.06,81.28,17.17,1.00,22.77,33.90,23.46,39.81,21.58,36.59,14.30,756.60,61.00,1.50,34.00,6.75,Weekday,Wednesday,13,Afternoon,70
5/25/2016 13:50,70,0,23.70,37.83,24.50,34.29,25.10,38.03,24.00,37.87,20.64,81.22,16.87,1.00,22.79,33.90,23.70,40.40,21.57,36.79,14.57,756.53,58.33,1.83,30.00,6.38,Weekday,Wednesday,13,Afternoon,70
5/25/2016 14:10,80,0,23.73,37.79,24.42,34.42,25.10,38.00,24.00,37.90,20.43,79.53,17.42,1.00,22.87,33.98,23.85,40.33,21.59,36.80,14.70,756.47,57.17,2.00,30.00,6.25,Weekday,Wednesday,14,Afternoon,80
5/25/2016 15:30,80,0,24.10,38.27,24.50,34.90,25.10,38.09,24.20,38.70,20.39,57.23,18.74,1.00,23.10,34.09,24.31,40.18,21.72,36.99,15.30,756.25,57.00,2.00,40.00,6.80,Weekday,Wednesday,15,Afternoon,80
5/25/2016 16:10,420,0,24.20,38.16,24.46,34.76,25.04,37.88,24.32,39.66,20.50,54.20,18.71,1.00,23.20,34.20,24.50,39.90,21.79,36.70,15.92,756.20,55.17,1.83,37.83,6.88,Weekday,Wednesday,16,Afternoon,420
5/25/2016 17:10,80,0,24.50,37.69,24.26,34.56,25.20,37.71,24.39,38.40,20.79,51.82,19.30,1.00,23.24,34.29,24.50,39.00,21.89,36.96,16.08,756.18,51.83,1.17,29.17,6.12,Weekday,Wednesday,17,Night,80
5/25/2016 18:30,120,0,24.50,36.96,23.73,34.33,24.85,36.50,24.29,37.79,21.32,50.73,19.43,1.00,23.36,34.94,24.50,40.34,22.03,37.39,16.45,756.10,55.50,2.00,34.50,7.45,Weekday,Wednesday,18,Night,120
5/25/2016 19:00,120,0,24.48,37.13,23.67,34.63,24.84,36.53,24.27,37.96,21.39,50.35,19.15,2.32,23.39,35.11,24.53,40.63,22.10,37.89,16.40,756.10,55.00,2.00,29.00,7.20,Weekday,Wednesday,19,Night,120
5/25/2016 20:00,110,0,24.41,37.53,23.56,35.32,24.86,36.76,24.20,38.14,21.38,50.37,18.54,6.29,23.37,35.44,24.46,40.89,22.10,38.40,16.20,756.10,57.00,1.00,40.00,7.60,Weekday,Wednesday,20,Night,110
5/25/2016 23:30,50,0,24.16,38.92,23.21,37.75,24.90,37.58,23.95,38.77,21.35,50.44,16.40,20.17,23.32,36.58,24.23,41.81,22.10,40.16,11.20,756.85,89.00,2.50,42.50,9.45,Weekday,Wednesday,23,Night,50
5/25/2016 23:50,50,0,24.14,39.05,23.17,37.98,24.90,37.66,23.93,38.83,21.35,50.45,16.19,21.49,23.31,36.69,24.21,41.90,22.10,40.33,10.93,756.95,91.00,2.17,55.50,9.55,Weekday,Wednesday,23,Night,50
5/26/2016 0:30,60,0,24.09,39.31,23.11,38.45,24.91,37.81,23.88,38.95,21.34,50.46,15.79,24.14,23.30,36.91,24.16,42.07,22.10,40.67,10.70,757.00,92.50,2.00,62.00,9.55,Weekday,Thursday,0,Morning,60
5/26/2016 0:50,60,0,24.07,39.45,23.07,38.68,24.92,37.89,23.86,39.01,21.34,50.47,15.58,25.46,23.30,37.02,24.14,42.16,22.10,40.84,10.63,757.00,92.83,2.00,62.00,9.52,Weekday,Thursday,0,Morning,60
5/26/2016 1:10,60,0,24.04,39.58,23.04,38.91,24.92,37.97,23.83,39.06,21.34,50.48,15.38,26.78,23.29,37.13,24.12,42.24,22.10,41.00,10.47,757.00,93.33,2.00,61.83,9.42,Weekday,Thursday,1,Morning,60
5/26/2016 4:00,50,0,23.85,40.70,22.75,40.87,24.96,38.63,23.64,39.57,21.32,50.53,13.64,38.02,23.25,38.05,23.93,42.98,22.10,42.43,8.60,757.00,95.00,1.00,50.00,7.90,Weekday,Thursday,4,Morning,50
5/26/2016 4:20,50,0,23.82,40.83,22.72,41.10,24.96,38.71,23.61,39.63,21.31,50.54,13.44,39.34,23.25,38.16,23.91,43.07,22.10,42.60,8.40,756.90,96.00,1.00,51.00,7.83,Weekday,Thursday,4,Morning,50
5/26/2016 4:30,50,0,23.81,40.90,22.70,41.22,24.96,38.75,23.60,39.66,21.31,50.54,13.34,40.00,23.24,38.22,23.90,43.12,22.10,42.69,8.30,756.85,96.50,1.00,51.50,7.80,Weekday,Thursday,4,Morning,50
5/26/2016 4:40,50,0,23.80,40.97,22.68,41.34,24.96,38.79,23.59,39.69,21.31,50.54,13.23,40.66,23.24,38.27,23.89,43.16,22.10,42.77,8.20,756.80,97.00,1.00,52.00,7.77,Weekday,Thursday,4,Morning,50
5/26/2016 5:50,60,0,23.72,41.43,22.56,42.14,24.98,39.06,23.51,39.90,21.30,50.57,12.52,45.29,23.22,38.65,23.81,43.46,22.10,43.36,8.58,756.87,99.67,1.00,9.67,8.53,Weekday,Thursday,5,Morning,60
5/26/2016 6:20,100,0,23.68,41.63,22.51,42.49,24.99,39.18,23.47,39.99,21.30,50.58,12.21,47.27,23.22,38.82,23.78,43.59,22.10,43.61,8.63,756.93,100.00,1.00,1.00,8.63,Weekday,Thursday,6,Morning,100
5/26/2016 6:30,40,0,23.67,41.69,22.50,42.61,24.99,39.22,23.46,40.02,21.30,50.58,12.11,47.93,23.21,38.87,23.77,43.64,22.10,43.70,8.60,756.95,100.00,1.00,1.00,8.60,Weekday,Thursday,6,Morning,40
5/26/2016 6:50,50,10,23.65,41.83,22.46,42.84,24.99,39.29,23.44,40.08,21.30,50.59,11.91,49.26,23.21,38.98,23.74,43.73,22.10,43.86,8.53,756.98,100.00,1.00,1.00,8.53,Weekday,Thursday,6,Morning,60
5/26/2016 8:10,160,0,23.60,42.59,25.09,39.50,24.76,39.19,23.57,41.33,21.32,50.00,14.16,39.63,23.14,39.26,23.60,43.90,22.25,43.90,9.67,757.17,99.42,1.00,19.08,9.61,Weekday,Thursday,8,Morning,160
5/26/2016 8:20,90,0,23.60,42.66,25.54,38.47,24.70,39.47,23.63,41.63,21.32,49.92,14.62,35.94,23.16,39.29,23.60,43.97,22.29,43.81,9.83,757.20,99.33,1.00,21.67,9.77,Weekday,Thursday,8,Morning,90
5/26/2016 8:40,110,0,23.60,43.03,26.10,37.91,24.79,39.40,23.82,42.07,21.29,49.90,15.90,30.70,23.10,39.40,23.53,44.16,22.39,43.79,10.17,757.25,99.17,1.00,26.83,10.08,Weekday,Thursday,8,Morning,110
5/26/2016 9:30,80,0,23.60,43.86,27.57,35.74,24.89,39.93,24.26,42.59,21.39,50.06,18.15,15.49,23.10,39.75,23.50,44.73,22.50,44.03,12.30,757.30,92.50,1.00,44.50,11.05,Weekday,Thursday,9,Afternoon,80
5/26/2016 10:30,290,0,23.60,43.13,27.70,33.55,25.90,42.04,24.20,41.60,21.39,49.93,19.29,1.00,23.20,38.87,23.46,44.99,22.60,44.36,15.40,757.30,79.00,1.00,60.00,11.60,Weekday,Thursday,10,Afternoon,290
5/26/2016 10:40,220,0,23.60,42.80,27.69,33.51,26.16,42.06,24.20,41.33,21.39,49.72,19.80,1.00,23.20,38.68,23.39,44.73,22.60,44.29,15.83,757.30,76.67,1.00,61.00,11.57,Weekday,Thursday,10,Afternoon,220
5/26/2016 10:50,170,0,23.63,42.93,27.60,33.70,26.29,41.73,24.32,41.26,21.39,49.46,19.93,1.00,23.20,38.59,23.45,44.60,22.60,44.29,16.27,757.30,74.33,1.00,62.00,11.53,Weekday,Thursday,10,Afternoon,170
5/26/2016 11:00,90,0,23.76,43.33,27.53,34.00,26.20,40.73,24.39,41.20,21.43,49.29,20.10,1.00,23.20,38.59,23.39,44.40,22.60,44.23,16.70,757.30,72.00,1.00,63.00,11.50,Weekday,Thursday,11,Afternoon,90
5/26/2016 11:40,600,0,23.79,43.53,27.17,34.43,26.00,39.20,24.60,41.03,21.50,49.20,20.03,1.00,23.29,38.46,23.39,44.29,22.60,44.09,17.17,757.10,67.33,1.00,35.00,10.90,Weekday,Thursday,11,Afternoon,600
5/26/2016 12:10,250,0,24.00,42.56,26.83,34.36,26.53,40.33,24.50,40.90,21.50,49.09,20.29,1.00,23.36,38.21,23.39,44.23,22.60,44.09,17.72,756.98,63.00,1.00,21.50,10.40,Weekday,Thursday,12,Afternoon,250
5/26/2016 14:20,70,0,24.20,41.76,25.79,35.34,26.50,37.53,24.50,40.36,21.70,48.23,22.69,1.00,23.72,37.20,23.39,43.70,22.60,43.73,19.93,756.73,48.67,2.33,28.00,8.80,Weekday,Thursday,14,Afternoon,70
5/26/2016 14:30,70,0,24.20,41.63,25.70,35.46,26.50,37.56,24.50,40.23,21.70,48.16,23.13,1.00,23.79,37.12,23.39,43.70,22.60,43.73,20.00,756.70,49.00,2.50,27.50,8.95,Weekday,Thursday,14,Afternoon,70
5/26/2016 15:00,60,0,24.20,41.59,25.61,35.71,26.39,37.59,24.50,39.97,21.79,47.92,23.96,1.00,23.89,36.94,23.39,43.29,22.60,43.36,20.20,756.60,50.00,3.00,26.00,9.40,Weekday,Thursday,15,Afternoon,60
5/26/2016 15:10,60,0,24.20,41.59,25.52,35.90,26.36,37.50,24.50,39.90,21.79,47.90,24.00,1.00,23.89,36.87,23.39,43.23,22.60,43.29,20.37,756.57,49.67,2.67,28.33,9.45,Weekday,Thursday,15,Afternoon,60
5/26/2016 16:20,420,10,24.26,42.50,25.30,36.45,26.10,37.09,24.60,40.23,21.93,47.59,24.10,1.00,24.12,37.28,23.50,43.79,22.60,43.36,21.03,756.30,47.00,1.33,40.00,9.20,Weekday,Thursday,16,Afternoon,430
5/26/2016 16:50,470,0,24.39,43.76,25.39,37.13,26.16,38.07,24.70,40.70,22.00,47.70,24.65,1.00,24.20,37.50,23.82,45.10,22.60,43.50,20.78,756.15,45.50,1.83,40.00,8.45,Weekday,Thursday,16,Afternoon,470
5/26/2016 17:10,620,0,24.39,44.33,25.37,37.74,26.73,38.86,24.70,40.56,22.10,47.97,23.95,1.00,24.25,37.86,24.03,45.93,22.60,43.50,20.77,756.05,45.17,2.00,40.00,8.33,Weekday,Thursday,17,Night,620
5/26/2016 19:10,260,0,24.39,42.90,24.50,40.00,28.20,39.06,24.50,40.20,22.86,67.43,23.00,1.00,24.25,38.73,24.29,43.66,22.70,43.72,20.58,755.50,49.67,3.00,30.83,9.68,Weekday,Thursday,19,Night,260
5/26/2016 21:30,80,20,24.50,44.73,24.00,42.13,26.70,38.23,24.60,42.23,22.76,66.20,17.16,11.03,24.36,42.83,24.70,48.59,22.70,44.29,17.75,755.95,66.00,3.50,42.50,11.20,Weekday,Thursday,21,Night,100
5/26/2016 21:50,80,20,24.50,44.79,23.87,42.52,26.79,38.29,24.60,42.66,22.70,65.06,16.53,14.40,24.33,43.50,24.70,49.50,22.70,44.29,17.12,756.05,70.00,3.83,55.50,11.47,Weekday,Thursday,21,Night,100
5/26/2016 22:00,70,20,24.50,44.70,23.79,42.67,26.79,38.29,24.60,42.83,22.70,64.38,16.23,15.67,24.39,43.59,24.70,49.76,22.70,44.33,16.80,756.10,72.00,4.00,62.00,11.60,Weekday,Thursday,22,Night,90
5/26/2016 22:30,70,20,24.50,44.59,23.60,43.02,26.79,38.50,24.70,43.20,22.63,62.53,15.60,18.43,24.29,43.82,24.76,49.66,22.63,44.43,16.30,756.10,74.00,4.00,63.00,11.55,Weekday,Thursday,22,Night,90
5/26/2016 22:40,60,20,24.50,44.59,23.60,43.12,26.79,38.56,24.70,43.20,22.60,61.96,15.50,18.73,24.29,43.75,24.70,49.66,22.67,44.47,16.13,756.10,74.67,4.00,63.33,11.53,Weekday,Thursday,22,Night,80
